,text
685, and the smartest electoral strategy would be to vote for warren get behind warre… 
686,so democrats obviously are also party over people if you made a warren/sanders ticket then that would be the best… 
687, ah let me make this clear for you my dude there is nothing nothing stopping bernie from getting… 
688, warren seems to be the smartest by far most importantly her background has imbued her with knowledge of w… 
689, that's sanders dr reich after warren has aquiesced to the incrementalist elites and her flip flop on pa… 
690, any clue if it is feasible absolute want warren to win if not the case we are sce… 
691, if you'd actually do a little research you'd find the information on how sanders and warre… 
692, if your criticism of sanders is true knowing for a fact you have very little to no black vote why aren’t… 
693,a vote for elizabeth warren is a vote for joe biden full stop
694, nope sorry i’m staying with warren bernie supporters have done nothing the last few month… 
695, i love warren and while i’d be thrilled with biden i’m still go liz
696, this primary has been eyeopening watching msnbc i didn’t notice when it was the mueller/russia… 
697, this gives me movie sonic flashbacks (old design concept)
698, sanders was ready to step aside for warren in she chose to get behind clinton instead this is… 
699,_writes warren also lost favor with me when she abandoned ma and started accepting superpac money which s… 
700, chris badgered warren abt her attacks on bloomberg he spoke a reporter abt her looks & makeup been do… 
701, it's wild that they just moved most of the bullet points of hillary support on to warren
702,_netizen worst part warren does not mean a thing she says she is % pandering for votes
703, it seems like something was coming aside from all the recent criticism re: sanders and warren
704,terrific night in the warren science & technology building the first technology industry night wa… 
705, i would not worry about bernie or warren corporate america is not about to elect a socialist or a woman … 
706,if we stick with in two weeks there will be another debate likely with only warren biden and sanders… 
707,i swear to god if the places were swapped at this point in the game and warren was the front runner i’d be begging bernie to drop
708,if bernie supporters just voted for warren then we'd have medicare for all bernie is just propping up biden now t… 
709,the same people who were shouting for months that warren and her followers aren’t *real* progressives are now shout… 
710, suggesting warren should drop out (rather than continue her official campaign strategy of stealing n… 
711,bernie is too far left and joe is too status quo warren is the best choice she smarter and has the best platform… 
712, this is the question right here warren is great but we have to be realistic bernie will rally young… 
713, i appreciate that warren has experienced sexism just like harris and clinton did but that did not influence my vote
714, elizabethwarren couldn’t take remarks from chris matthews you are to blame warren you & bernie are soci… 
715, if you think warren is the better candidate vote for her don’t let others convince you who is or isn’t viable
716,"women’s group demands msnbc fire chris matthews over elizabeth warren confrontation

and bloomberg faces cas… "
717, fair but warren could earn some leverage we will see how this plays out
718," why do you split donations between warren and your organization

you shou… "
719,i supported warren the last years and donated to her multiple times over the last year i don’t care about her at… 
720, some of warren's effectiveness in the democratic debates is not translatable to a general election debat… 
721, if biden and sanders are the only two to reach % then they… 
722, _barry _warren thank you coach p wouldn’t be here without you
723, wendythere are good and bad people everywhere… 
724, does not matter if warren is taking delegates that bernie could be winning in a dwindling field of candidates
725,q: for all the warren supporters out there how would you feel if warren decided to drop o… 
726, still warren followed by biden
727,"this is why chris matthews has been fired from msnbc 👇

like warren i had my own sexist runin with chris matthew… "
728,your vote for warren really matters (gotv) 
729,_x i voted for warren at early vote in appreciation for her hardwork in lieu of elizabeth i am all in for… 
730, warren and harris have been friends for years going back to when kamala harris was an ag th… 
731,that's a hell of a way to go out too bad he did not earn it and his performance in last tuesday's interview with w… 
732,warren now that everyone's telling her to endorse bernie 
733,and people wonder if liz warren can get things done 
734,"i’ll tell you what: i’ll agree that warren is a spoiler and should drop out because she hurts bernie’s chances

if… "
735, and dude if you think my initial rant was *about you* please please please take a moment to think abou… 
736, sorry to say a lot of warren supporters are not actually progressives/ % struggling hu… 
737, listen mehndi hasan is already a corporate ghoul with his warren support
738, i’d vote for a feral cat before us vote for trump i love warren i think of all the ca… 
739,"foil hat on:
the dnc is keeping warren in the race to pair later with biden so they can give each other their deleg… "
740,"_star_gem i'm with warren then biden
bernie bros made me hate him"
741, the one to watch is warren will she swing bernie’s way or not smart would be for her to throw in with steyer
742,__vult_ march    “darkness to light: new age counterfeits and catholic truths” with warren vale herman
743, native nations (a demographic facing disproportionate poverty in relation to their whi… 
744,hardball is still trash is still erasing warren 🤬
745, i believe it’s time we have a woman president bernie & warren have similar policies but her plan… 
746,cult of personality i have not seen any bernie supporter so far who'd be completely uncritical of him if it were r… 
747, _reply_guy _yenta have you not paid attention to the people warren h… 
748,__terra uh no one on the set knew what he was going to do walk off the set
749, more importantly people dropped out after % of votes were cast in early primary statesthis shit n… 
750, a vote for warren at this point is basically a vote for biden
751,"he makes excellent points it is too early to vote strategically 
"
752, i wonder if warren staying in the race and dealing with sanders in a convention (by aligning with each… 
753, there is a legal argument that you could remove it via exec order it's not a slam dunk but it… 
754,"_k joe is the youngest at just the ""b"" guys left i liked other ""b"" guys booker beto and butti… "
755,/ not supporting warren because of failed leadership a horrible electioneering game and a literal waste of oppor… 
756,⁦⁩ believes in a market economy she just wants it to work for everyone writes 
757,_warren but biden loves china
758,warren supporters are so desperate it's actually hilarious
759, although warren gave him a good right hook i think the final straw was a scathing piece by… 
760,"warren has a coronavirus plan but it's not part of her presidential agenda

it's what she wants the federal govern… "
761,"my mom in : i like clinton but i just don’t know that other countries will respect a woman

my mom in : i… "
762, smarter narrator: trump has more minority support than warren
763, i'll vote for him if i have to but i'm going to hang in there and see if war… 
764," tru but they said ""stop eliminating the woman"" and only mentioned warren"
765, also at that point it was down to bernie and hillary… 
766,warren drop out 
767, he is not it's all an act senate hearings will be happening biden i hope to god drops out before the… 
768, when you're on the edge of another years of a president that will do little to erode the growing w… 
769,the thing is committing delegates to bernie would give folks more reason to vote for biden instead of warren 
770,"bernie sanders and nina turner

or 

elizabeth warren and andrew gillum "
771, this is fair i dont think most warren voters still around are progressives most i know who have legit… 
772, this shit makes warren supporters like me want to turn to biden instead of bernie
773, i'll give that was rough for her she was caught between two friends hill… 
774,_ander biden is literally now promising to fix the problem he made that made professor warren so angr… 
775, warren gets things done
776, i'm curious to know why sanders and not warren she's a progressive without the baggage s… 
777, i think it was his interview with elizabeth warren after the nevada debate where sh… 
778,warren’s political ambitions are overshe will always be remembered as the spoiler her egotistical stance to conti… 
779,": nobody is owed anybody’s vote if you can’t convince me to vote for you that’s on you 

: ok we’ve had… "
780,if pete buttigieg and amy klobuchar endorse elizabeth warren before super tuesday then most likely pete buttigieg… 
781,the people unfollowing me for supporting sanders are not my friends & never were to begin with i see you i liked w… 
782, also: it's not clear that warren dropping out will help bernie
783,ok y'all can we just end this whole primary thing now just launch biden and bloomberg into the sun have warren a… 
784, if bernie sanders endorse elizabeth warren before super tuesdaythen aoc will be the vice presidential candidate
785,"democrats are going to try an coalesce their moderate base around biden 

either bernie or warren is gonna have to… "
786, bernie needs delegates to win biden needs … 
787,"i got people from texas to commit in an hour ~southern hospitality~ 

“fuck yah i am ready for warren”"
788, so warren is apologizing for what then 
789, tisya i'm really feeling for u right now but through this whole thing you've been sticking to what… 
790,elizabeth warren is and has always been both a class enemy and a white supremacist in that way she is indeed intersectional
791, ok thank you i will finish reading it later i'm not… 
792,__ not sure why you're quote tweeting me to your much wider twitter followers i never said her support… 
793, this has nothing to do with warren or who i'll end up supporting but the threats of nonvoting or… 
794," it took pressuring warren to get fired
god this country sucks"
795,if i have to read one more bernie supporter bang on warren about what she should do for them i may lose my mind… 
796,"berners in : hillary needs to earn my vote

berners in march : ignore the fact we called pete supporters… "
797,_acumen elizabeth warren will be the third candidate that will stay in the race that way the superdelegates… 
798, a vote for warren is a vote for biden
799,huge shout out to elizabeth warren and laura bassett
800,[trump voice] elizabeth warren pocahontas she’s got a plan to annihilate all bussy so bad can’t happen
801, not to mention we have to deal with shitty warren stan tweets like this one
802,every warren supporter so far has told me they will support bernie in the general 😎
803, shelly that is actually untrue sanders has actually passed more legislation than any o… 
804,warren backed off ma and not taking super pac moneyhow is she for real change genuinely asking 
805, if you think me telling you the fact warren cannot ea… 
806,i mean i see why the moderates are doing this but why not rally around warren i do not get it the bernie hate… 
807, i have a theory if you base it off of the idea grassroots donations = votes she wins second… 
808,a vote for warren at this point is a vote for the establishment 🤷‍♂️
809,__warren they need every point they can get you dont just sit one of your stars for fun something is bother… 
810,even as many in the pundit class determine that warren must be auditioning to play nd fiddle to the senator from v… 
811,_katyal sure she repeated the same me me me story about her life like it was chiseled in her brain and it be… 
812,any chance warren can shock the world tomorrow i'd like to see it but again and always: votebluenomatterwho 
813,you can not be mad and scream conspiracy about pete and amy dropping out to back biden while also lobbing vitriol at… 
814,_foo _mcbush yes and bernie's platform is to the left of warre… 
815, warren for the primary biden if he's the one that gets the nomination trump if sanders gets the nomination
816, we’re not in this timeline but imagine warren / bernie as senate majority leader / president they would get shit done
817, my biggest worry is that both biden and sanders have very obvious oppo that the gop can weaponize aga… 
818, i have no doubt warren would make a better president than sanders any day of the week
819,at this point if you support elizabeth warren you don’t care about about medicare for all student loans or any pro… 
820,crazy chris matthew's just quit msnbc and all these warren supporters are claiming she got him fired i do recall… 
821,@_michaelbrooks you already did how long did you and your boss push warren brooks gj
822, me too tonight a young woman knocked on our door for warren she looked so happy when i told her i’m voting for her
823,bernie bros tried to bully elizabeth warren out of the race today nonetheless she persisted i’m confident many pe… 
824, lol imagine calling people calling for warren to drop out a sexist and then erasing a person of color… 
825, if warren really cared about progressive ideas she would have run against hillary when bernie asked her to in 
826, i’d love biden to make warren his vp and announces his entire cabinet kamala at ag amy as sec o… 
827, i like warren a lot but i actually think trump is afraid of all the candidates he may well just be pr… 
828, basically they see biden getting endorsed and want warren to endorse sanders i swear i like bernie… 
829, he was not fired for disagreeing with anyone he was fired for a history of harassing & misogynistic re… 
830,pete and amy are out but warren stays in to siphon progressive votes away from sanders some power brokers were ve… 
831, elizabeth warren should drop out
832, not him nor steyeronly biden or warren are getting my vote
833, biden/warren get it trending brother
834,_teezy klyde warren me yams and a couple other ppl
835,on senator warren the president says he thinks she’ll lose her own state to senator sanders
836,voting in washington state for elizabeth warren 
837, warren is not looking like she will win a single state she can not win
838, i would say chris's matthew's is so it is time but then i look at trump sanders biden and warren and am left to wonder
839, i know that endorsing other candidates has never been bernie’s thing but warren has all of bernie’s pro… 
840, ms abrams has zero experience to be one step away from the presidency ms harris has baggage… 
841, sigh my vow to not argue on twitter with people that i likely agree with on % of things i… 
842, i'm good with sanders or warren no idea on a vp
843,as a person who was a successful executive a banker in nyc for many years and knows all about the cfpb and do… 
844,at this point i understand my cat more than i do liz warren bernie
845, yes but the person who went public about him said she was inspired by his sexist interaction with warren
846, warren has underperformed in every state and doesnt have a multigenerational multiracial coalition li… 
847,i'm not going to dance on chris matthew's grave i actually thought he played devil's advocate and got to the meat… 
848, i read that also has something to do with his recent interview of elizabeth warren
849,supertuesday in the us comes at a time of simultaneous and perilous crises for the world one of the biggest in… 
850, what i want is for warren to back off the bernie bro narrative and get back to her regular talking p… 
851,@_chris_sutton he just seems very at ease about warren staying in the race as if there’s a plan for her to endorse… 
852,warren bets on brokered convention will she last that long 
853, for me it’s warren although i will vote for whoever wins the nomination
854,ew herself admits she's going all the way to the convention (brokered convention) what the hell happened to her… 
855, _damn_lego after bernie spent four years continuing to travel a… 
856,sanders and warren both have a legitimate claim to pushing out chris matthews but ultimately this is a big win for… 
857,liz warren hired an army of bots please stop listening to whoever is giving you this horrible advice man… 
858,imagine what would happen if all the people who said / thought “i like elizabeth warren but” actually voted for her
859, biden warren ticket
860,warren was a reagan supporter who killed the liberal curriculum at penn law & then claimed to have first nations an… 
861,i was a huge warren fan back in september but now i’ve realized that i’m fully capable of pretending to have radic… 
862,how come warren supporters always respond to “if warren drops all the progressives will have to endorse one candida… 
863, warren had a plan for chris matthews to harass women on their appearance 
864,_yenta think it’s hilarious all the bernie people up in warren’s face she undoubtedly hurts biden more tomorrow you total nitwits
865,"if warren goes down i think i then will pull for a biden/warren or harris ticket

simply bc i think that's the best ticket to beat trump"
866, i liked amy but warren has my primary vote i am sorry she ended her campaign
867," why warren should consolidate with bernie

 her numbers are far too low 
 other moderates are conso… "
868,warren of course is free to run against bernie change course on super pac & praise the likes of steyer buttigi… 
869,warren is a powerhouse 
870, warren is there to block bernie all three of these will be promised jobs in the biden admin
871, % of warren voters go to sanders… 
872, right last year there were more former bernie now warren people especially aroun… 
873,_angel ur a brave soul ✊😔 tho i do also enjoy horror stories 😳 but with spirits and demons stuff like ed… 
874,if y’all let biden or warren win i will not forgive y’all 💀don’t get me started on bloomberg either
875,"you know i liked* warren so yeah this is a sad time

*for given level of like she is a politician after all "
876, i agree with you warren is a fake populist (and a fake native american but i probably should not stir that pot)
877, makes me very happy amy too i hope add elizabeth warren and his administration is set
878, come on warren is pretty close she's outsmarting herself for the sake of positioning within the party but still
879,i just filled out my ballot (i voted for warren but will be supporting whoever wins the primary because lives depen… 
880, warren and her deadenders obviously don’t give af she attacks bernie more in a day th… 
881, i'm a warren supporter i wish she could be the next president sadly i do… 
882, (and warren will do both of those things and be much more effective at it than bernie wil… 
883, i was riding with warren but she’s not looking like she’ll come close to getting the nomination so t… 
884,same i know there are a lot of warren supporters who follow me despite my incessant leftposting and i've talked… 
885, also the discourse online isn’t going to go away because warren or biden get the nom… 
886,i personally would not votescold anyone who wants to vote warren but also she probably will not win a single state sooo
887, ah darn i thought he'd do better by which i mean warren
888, too bad warren's entire purpose from the beginning was to take bernie's policies and make them cent… 
889,hardball plenty of bots (eg followers even tho created feb ) on this hashtag tonight mostly going after s… 
890, his going after warren for saying she believed the victim regarding bloomberg pissed off a woman wh… 
891,_writes bernie is the only viable progressive left so i feel like it’s time to unite behind the frontrunne… 
892,hard not to talk about the democratic primary in terms of survivor but its so obvious that warren is the person tha… 
893,_nba turner or warren
894,"not really too fond of people going ""hey we should be nice to warren and pete supporters""

nah"
895,_k we could have everything if they would just vote for warren
896, if you're a progressive and want the progressive agenda to become reality you should… 
897,notmeus is so fucking powerful this isn’t about me it’s not about warren it’s not about bernie it’s about figh… 
898, hey warren you should check out my book about the proslavery da of washington dc francis scott ke… 
899, i was formerly a warren supporter myself (bernie was my very close second choice) warren has shown no… 
900,i just heard that bailey warren has endorsed bernie sanders 😱 
901, warren is a progressive
902, please do not drop out someone has to push out biden i'd rather it be between warren and bernie
903, oh i'm almost certainly voting for bernie i'd just feel bad doing it if… 
904, one more time if your socalled can sustain a campaign all the way why does warr… 
905,today i'm joining more than other young leaders across the country from states and the district of columbia… 
906,there's elizabeth warren and then there's the leftovers it's what's for dinner
907, with the cowardly firing of chris matthews for challenging senator warren your network has joined the ra… 
908, but warren looks and acts 
909,i'm assuming that warren will drop out tomorrow if she does not have a miraculous super tuesday and then she'll pr… 
910,in short i stand before you as a data and policy geek declaring that warren supporters are engaging in wonkish pat… 
911,_writes that or getting his ass handed to him by elizabeth warren
912, warren has not done well with women votersor minorities
913,if you have any delusions that warren cares about regular working people or progressive policies please watch this… 
914," no thank you

it's down to biden or warren and if pete endorses biden tonight then it's a wrap"
915,warren was a reaganite republican while bernie sanders was building the nation's first housing trust that served as… 
916,"operation bernie block is in full effect via ""klobuchar and buttigieg’s forth… "
917," isn""t warren still in"
918,like warren i had my own sexist runin with chris matthews chrismatthews hardball overdue 
919,are we allowed to say that we’re in this fight for because she makes fantastic hiring decisions could not… 
920,but this is the only appropriate way to speak to elizabeth warren 
921,_writes i have nothing against warren as a candidate and used to support her however after her performanc… 
922,"/ this is why warren is losing even with dedicated support and a great plan for everything 

she has a terribl… "
923, have you seen the warren ad with obama talking about why she's a great candidate have seen two warre… 
924,"_agust you can join us in voting for liz warren

warren is the progressive with a plan to ach… "
925, fdr and the dem party establishment usurped the progressive party la… 
926,_ohio team warren till she says not to we are only primaries in 
927,"warren this is the sentiment of progressives around the globe & not just in the us
you have a choice: drop out an… "
928,"joe biden bernie sanders liz warren mike bloomberg all just held a joint presser and quit
well we’ve alway… "
929, in all fairness warren isn’t really much of a progressive anymore
930,elizabeth warren gives me bad vibes that’s all i can say
931, tell us all with a straight face that you would not be calling for bernie to endorse warren if the roles were reversed
932,democrats may be left with only warren and bloomberg when biden gets indicted for his admitted corrupt involvement… 
933, at this point it'd make as much sense for bernie to drop out and volunteer to canvas for warren
934,god i’d love to finally have a warren in the white house
935, i’m telling y’all no one gets along with him he is super stubborn and doesn’t know how to negotiate… 
936, i’m sure at least one was offered a vp slot which of course makes elizabeth warren go wtf
937,"shocked i expected him to pick warren 

this is insane "
938,if everyone who likes warren just votes for warren tomorrow she can still win neverthelessshepersisted
939,i suspect an underappreciated consequence of the buttigieg/klobuchar dropouts is that the candidate who most exceed… 
940," i can

 warrenendorsebernie warrentobernie warren presidentwarren presidentelizabethwarren… "
941,_t_webber _bernie clinton and sanders were against each othe… 
942,warren is staying in due to her ego at this point someone needs to snatch her progressive card 
943,"this is why warren is staying in
"
944,_gaba i called for warren tonight and many people i spoke to said they liked warren but were voting for bi… 
945, _h_politic by tomorrow much more of the vote will be cast and it will be too late to… 
946, i’m voting for warren she’s the best candidate in this race 
947,"because liz👏is👏not👏a👏progressive👏
why do we keep having explain this 
thanks screwing it all up bernie a… "
948,_mishiev __ because this might persuade warren supporters much more viable plan than yelling at them
949,imagine being a guy who says “warren should stay in and if you disagree with me you’re just being a misogynist” an… 
950, warren just lost / contests and is not projected to win any in the future including her home sta… 
951, warren is rich and white
952,"good riddance i can deal without his fearmongering all day super tuesday about ""socialism"" as well as his heckling… "
953, if bernie were polling at % and warren at percent i’d hope he would drop out and get behind her
954, apparently i’m % republican lmao i’ve been going back and forth between bernie and warren :/
955, loathing warren's fascist policies does not make one a sexist
956, yes he did and warren confronted him about it after one of the debates
957,it's getting harder to support warren through this difficult time for her with big warren stan accounts saying dumb… 
958,"this is a mathematical fact now that i feel warren supporters don’t get:

if you vote for warren in the primary it… "
959,bullshit i cannot stand the man but he lost his job over the warren interview what a crock of bs 
960,so two candidates that were polling better than elizabeth warren drop out before she does what sense does that make
961, _mirzai which is why we need warren to transfer her support to us
962,will warren do the right thing and endorse bernie she probably won’t and will doom us and we aren’t ready for re… 
963,_yenta having just decided to go from warren to bernie if i see more tweets like this i will switch back
964, that’s perplexing to me warren has policy plans and experience that is every bit… 
965, if we include warrenthen older baby boomers war babies and one prewar baby not that age… 
966, based in what his coronavirus plan legislative effectiveness unity building bipartisan… 
967, ok i'm all for a woman as a president but elizabeth warren is a terrible person bernie is… 
968, i think even with warren dropping out (or her supporters moving to sanders) a brokered convention migh… 
969, bernie is toxic and cannot build the necessary coalition to win i prefer warren… 
970,here was my real time reaction to the warren/matthews interview 
971, robert you are great but unfortunately warren right now is an obstacle to progress
972," warren/abrams first choice
warren/castro second choice

i'll vote for whoever the nominee is"
973, _ek naw the time for a woman in the white house was in ' when the courts were on the line why did it… 
974,_garr warren couldn’t even beat pete buttigieg in any of the first four states
975,by warren not stepping down she is supporting a biden victory with that she is supporting trump victory… 
976, and you think warren does bernie has won states so far an… 
977,"

he was asking her where she stood on the matter who she believed and she flipped the scr… "
978,"warren supporters are being bombarded with polling narratives and ""maybe she'll score delegates"" shit to convince t… "
979, behold the blatant misogyny of bernie bros like ryan telling a female candid… 
980,i don’t get how people are saying bloomberg has a better chance at this nomination than warren he has delegate… 
981," but on another note did you notice the tweet i responded to that’s what she’s equating

there’s a lot… "
982,_ohio warren she's better than both of them combined
983, not going to happen they are too far apart on issues if bernie wins it will be warren or kamala harris as vp running mate
984,and it's funny warren fans want to gawk about progressive they are yet they're pretty much guilty of such a common type of discrimination
985,_n_feij wake up smell the coffee get real sanders or warren can not defeat trump vote for biden he might beat… 
986,warren buffett says this thing separates leaders who succeed from those who come up short 
987,the amount of ageism being directed at bernie in the bernieendorsewarren tag is disgusting warren clearly is not… 
988, another notch on elizabeth “the chauvinist slayer” warren’s belt
989,_of_woe _hickman we don’t have time to be figuring out on the job what the plan… 
990,i am soooo in to american politics bernie has to win the democrat nomination he is the man to beat trump warren… 
991,krystal: why will not warren drop out via 
992, warren is too smart she knows she can’t win she is obviously trying to help the dnc block bernie don’t… 
993,“i won’t vote for warren; she has no chance of winning” is the version of “i’m not going to bother to vote; tr… 
994, your brother did many times you liked quite a few of his rude insulting comments but im talking… 
995,warren is out here ending more men’s careers than sergio ramos lfg 
996,_ghost_rat warren my biden my but yes i'll vote for whoever wins the nomination
997,bernie is the most progressive candidate on the ballot warren has shown that she is willing to take money from cor… 
998, it’s warren did you watch destroy bloomberg she’ll do the same to trump
999,have been open about planning to vote for warren but ask any friend i've talked to in the past week and i've been… 
1000,sydnee mcelroy supporting elizabeth warren you hate to see it
1001,if you believed that a nonvote in was a vote for trump then please vote for bernie who is our best chance of… 
1002," i say warren is too smart to ""get behind bernie"" after he threw her under th… "
1003, other artists i have followed are more aggressive about how they repeat the at… 
1004,in coronavirus plan warren focuses on workers rights and protecting the uninsured 
1005, we could easily have a sanders/warren docket if people would not stop being idiotic i dont even really tr… 
1006,need warren to win fuck what y’all talking about
1007,_x warren is the best candidate imo
1008,through bernie’s words an actions he’s shown us he has blind spots on race and he’s willing to openly benefit from… 
1009, i’m a woman and warren should drop out she played dirty i guess she’s still a republican at heart
1010,learning that there are warren and klobuchar supporters who are surprised klobuchar endorsed biden and not warren and let me just say lmao
1011, bernie could drop out and warren would be a strong contender for the nomination just saying presu… 
1012,hometown hospitality with senator elizabeth warren votewarren via 
1013, i am not even going into what you got wrong because even at this none of it makes what i… 
1014,i despise warren because i am a racist bernie bro who hates native americans
1015,today i'm joining more than other young leaders across the country from states and the district of columbia… 
1016, have you seen the polls or are you under the impression… 
1017, no if it is between biden or sanders it’s an easy choice biden but between w… 
1018,i just promised the warren campaign i’d remind three friends to vote tomorrow you in
1019,warren is calling out misogynist behavior in no uncertain terms and she’s gotten results in two instances now 
1020, i think ronan is warren i also am pretty sure his partner jon lovett is warren too
1021, warren has been the most plainly opportunistic candidate the entire primary primary she has no prog… 
1022, i feel much the same way you do jeff i’m sad i may not be able to cast my vote for warren in may i’… 
1023,"in the past two weeks liz warren has destroyed mike bloomberg and chris matthews

but sure there’s no way she could beat chump 🙄"
1024,elizabeth warren is a rat
1025, if people voted against the candid… 
1026, he needs to beat biden : if warren breaks into statewide viability though
1027, warren has no momentum and has an inability to attract poc voters she only has a single de… 
1028, definitely believe warren is the best i believe internalized sexism is the reason why she is not gettin… 
1029, chance this is just an opportunity to rest him for a tough march
1030, _blue voted for warren
1031," so he would except bernie over biden is not elizabeth warren still in the game
so its the b's & warren"
1032, oh my gosh so hard i would love to see him make bernie look retard… 
1033, by this point warren has become just as establishment as biden existing only to act as a spoiler… 
1034, trump wants to run against bernie because of all the “dirt” they have i like the remaining candidates i prefer warren
1035, it’s warren for sure
1036, we miss you in congress
1037,i wish the world wasn’t so biased toward women candidates senator warren’s a brilliant mind with good ideas
1038, _sough i will say this i have been frustrated with some of the sexism she and others… 
1039, already voted for elizabeth warren also my congressman jerry mcnerney
1040,why *has* nobody ever commented or asked warren about her thoughts on the aids crisis she didn’t change her party… 
1041, elizabeth warren for trump's vp
1042, president warren
1043,personally i think warren would be the best president but sanders has best chance to get former trump voters & wo… 
1044,i try not to trash warren supporters because i can somewhat sympathize with their viewpoints but i really do hope… 
1045, vote for who you like most if warren doesn’t win her delegates will go somewhere else all that matters is we beat trump
1046,if warren does drop out i hope she decides to side with bernie and i would respect her a lot more if she came clean… 
1047,after months of propping up promoting and funding warren as a progressive champion in spite of all her lies ri… 
1048, what’s insane to me is the hate directed at warren we have to deal with bloomberg at least warren c… 
1049,"_dore unity behind biden a bid to return a declining reagan to the white house

insanity 

"
1050, warren because she is smarter than the rest
1051,like if bernie were losing rn and warren were soaring in the polls with massive support of course i’d support her… 
1052,bloomberg young smart moderate great manager everything the others or not he is but you know something warren biden… 
1053,god you people are so fucking annoying black voters voted in obama just because he was black and look where that g… 
1054,warren takes shots at bernie reiterates intent to steal election – kyle kulinski 
1055, warren supporters also ignore the reality that she has not… 
1056," it's still wide open to win a majority of pledged delegates:

bernie sanders needs 
jo… "
1057, no i spoke to a warren supporter today who still believes warren can win the nomination via delegate… 
1058, wait you dropped warren that fast disappointing
1059,liberal identity politics at its finest folks “endorse warren bc she’s a woman” please tell me on what planet it… 
1060, even if it's russian bots why do not i ever see bernie supporters tell… 
1061, is my member of congress i voted for her and as a warren supporter i appreciate this rational take 
1062," socialist e warren assisting cheap labor corporations and government largess 
this… "
1063, the dnc picking the nom and not the voters that’s the point 
1064,yes my stepdad may have voted for warren and also hopes bernie drops out but should we kill him over this no we… 
1065,the beat chance for the agenda that elizabeth warren put together and bernie cribbed off of to get passed would be… 
1066, _elf of course we were talking mostly about manner eg if you point out that warren a… 
1067, then vote for warren and damn the projections 
1068,why does such a wonderfully kind man attract such assholes st has delegates up for grabs i promise if i fee… 
1069,warren: destroyer of careers breaker of patriarchies and mother of feminists khaleesi 
1070, i hope at next debate bernie has realized biden and warren ar enot his friends
1071, this is really the thing i think of the of the warren folks who'd go to bernie probably a lo… 
1072, _fly_ sure enough consider the point retracted i'm still voting for warren tomorrow but a… 
1073, warren by far has had the worst her rockstar debate came before nevada but after everyone had… 
1074, i assume a viable first woman president (whitmer or kelly come on let's do this) would attract… 
1075,"it appears that moderate is code for do nothing for the bottom percent of americans
because it was moderates… "
1076, i have no idea what a neoliberal is & not going to lie i’m… 
1077,if super tuesday was in two weeks instead of tomorrow warren would be the candidate the gaffes that will present… 
1078, there are unfortunately warren supporters who are still voting warren wh… 
1079, until then and maybe afterwards i plan on voting for the person i would really love to… 
1080, warren would make the best president she'd get shit done
1081,did i just see a commercial with obama backing warren
1082,"elizabeth warren is polling behind this man and you losers want to tell me it has nothing to do with her gender

o… "
1083,"💯💯💯 this 
the primaries are for you to vote for who you like do not vote the way you think others will how can yo… "
1084, crossing my fingers that chuck todd is next maybe warren can go on his show this week for an interview
1085,warren is holding out for a bigger deal from the dnc poor bernie getting burned again 😛
1086," i can respect that you like warren

 i consider myself to be on the same side as the more progressive w… "
1087,warrenendorsebernie too late we’ve already put our vote in for liz warren in california🤫
1088, elizabeth warren is not a progressive
1089, warren and still warren
1090, love warren she changed the conversation and the race for the better voted for her in the… 
1091,so here's a question for you smart people: if warren gets decimated tomorrow does she drop out and endorse bernie… 
1092, no you don’t and no you haven’t if you had you’d know warren is not that candidate you jus… 
1093, _see_see … 
1094," is the point of this that warren is ruining bernie's chances by staying in the race 

i absolut… "
1095, warren did not end bloomberg dude
1096,warren lands the mythbusters endorsement (well half of it) warren winwithwarren 
1097, bernie isn’t a democrat he attacks the party every chance he gets warren didn’t really have a good campai… 
1098, i'm with you andrea i'll vote for biden if i have to but bernie's a hard pass for me and i think yo… 
1099,warrentobernie is not a real thing warren is taking super pc money something bernie supporters will not tolerate bernie
1100,warren must warrenendorsebernie
1101, his favorability with black voters is better than warren and pete he only loses to biden… 
1102,elizabeth warren vows to reinstate welfaredependent immigration to us | breitbart 
1103,_bau warren came in rd th th and th going well for y'all
1104, how does it undermine they're all still better than the republicans what undermines is saying so… 
1105, _cormack i can’t see how bernie wins unless warren drops out the moderates are all unit… 
1106, jack just gives a blue check to any pmc nobody who supports warren huh
1107,one observation i’ll make is that i’m not terribly impressed by the field operations for the sanders campaign they… 
1108,anyway if u would really pick warren over bernie i think you are dumb ❤️
1109, steve are there polls where people are asked how important it is to elect a younger leader i ask b… 
1110," it's still wide open to win a majority of pledged delegates:

bernie sanders needs … "
1111,i voted for warren by mail 
1112,warren was onto something she's a hero 
1113,watching twitter melt down over warren and sanders has me very happy i do not vote tomorrow
1114, warren will be out your bernie bros will be the final nail in the dem party… 
1115,"warren emboldened bassett to name names 

 let's not play that down 

the sexual harassment claim would not… "
1116, i'm challenging the whole notion of presuming who's viable and and nonviable at this stage she's… 
1117, just because it did not happen to *you* does not mean his behavior was appropriate with others his b… 
1118,i’ll support bernie if/when warren drops out but my god warrentobernie is already trending one thing i could ga… 
1119," conspiracy : 

keep warren in till the end to split the progressive voteand keep it split do you… "
1120,people who insist that warren needs to *sacrifice* her run in the primary to help out bernie for *the good of the p… 
1121,that’s so elizabeth warren 
1122,_plus_twins with continued campaigning and egorallies we could see bernie biden and trump all high risk p… 
1123,in case you were wondering warren
