2020-03-04 02:06:28,"Bernie Sanders wins Colorado, projections say https://t.co/9Dan7qHxFQ","London, England",
2020-03-04 02:06:27,Instead of watching super tuesday election coverage and yelling at the tv I’m watching Love is Blind and yelling at the tv,Washington D.C.,
2020-03-04 02:06:27,@ContentedIndie Follow @ContentedIndie for good Super Tuesday analysis. 👆,,
2020-03-04 02:06:26,We could be at this instead of watching Super Tuesday results come in. https://t.co/T0TclIl0gM,"Boston, MA",
2020-03-04 02:06:25,"Hispanics accounted for 32% of Texas Democratic primary voters, per preliminary exit poll results — the largest sha… https://t.co/GM1M5XawdL",,
2020-03-04 02:06:25,Super Tuesday just got a whole lot more important. https://t.co/20oOC7zB0b,"Cape Coral, FL",
2020-03-04 02:06:25,"According to @CNN, the more latinos in a city in texas,  the darker shade of brown the city is on their super tuesd… https://t.co/vrsrWQIGSS","Boston, MA",
2020-03-04 02:06:25,"BREAKING: Bloomberg wins American Samoa, according to projected results from CBS News.  Details still developing.… https://t.co/x0A3sBAL5V","Roanoke, Virginia",
2020-03-04 02:06:24,"My brain is fried and i'm unable to form emotions, somebody tell me how to feel about super tuesday",America,
2020-03-04 02:06:24,"The Democratic Party Is CRUMBLING, Super Tuesday Is The Day We Witnessed... https://t.co/5Q9LotJK3B via @YouTube","New Jersey, USA",
2020-03-04 02:06:24,Super Tuesday: Live Updates And Results | FiveThirtyEight https://t.co/mT4yL60MaY,dublin,
2020-03-04 02:06:24,How is it the DNC’s fault Biden is currently winning the popular vote on Super Tuesday? #SuperTuesday,"Buffalo, Minnesota",
2020-03-04 02:06:23,@Herbert_L_Reed Where in Hell do they meet to create these diabolical plots. 3 drop out less than 24 hours before S… https://t.co/CQaP4oc4GI,"Tennessee, USA",
2020-03-04 02:06:22,"@Christy_StJohn Happy Super Tuesday, Christy! Beautiful photo! I voted too!","San Francisco, CA",
2020-03-04 02:06:22,"Hispanics accounted for 32% of Texas Democratic primary voters, per preliminary exit poll results — the largest sha… https://t.co/iavsO3v6lr","Washington, DC",
2020-03-04 02:06:21,is it super tuesday or is it super roast @johniadarola day? this is why y’all are my favorite 😂 #tytlive,"Fairbanks, AK",
2020-03-04 02:06:21,CNBC - Super Tuesday updates: Texas is too early to call as Biden rolls in the South @CNBC  https://t.co/C3WftVnAXM,"Southern California, U.S.",
2020-03-04 02:06:21,Will Stock Market Go Up With the Destruction of Bernie Sanders on Super Tuesday by Biden #Biden #BernieSanders… https://t.co/MVQkAzS3d6,NJ NYC Philly AC Central NJ,
2020-03-04 02:06:20,"On this Super Tuesday it’s really important to remember to like my joke that goes 

More like last year at Marien-good!",,
2020-03-04 02:06:19,"Sen. Bernie Sanders wins Colorado, his second victory of Super Tuesday https://t.co/rC2ZZPWV3L","USA TODAY HQ, McLean, Va.",
2020-03-04 02:06:19,NBC News Exit Poll: Health care is top concern of voters https://t.co/zxJXiOWWf3 #SmartNews,Raliegh,
2020-03-04 02:06:18,I’m literally gunna k*ll mys*lf over Super Tuesday,,
2020-03-04 02:06:17,This Tuesday has not been very super 2 me,,
2020-03-04 02:06:15,Kornacki is winning Super Tuesday,"Washington, DC",
2020-03-04 02:06:14,@helloitsthao people forget that Super Tuesday has a lot of states that fit Biden perfectly.,,
2020-03-04 02:06:13,"Super Tuesday results are coming in.

Where did all these Joe Biden voters come from?! 

Bloomburg has 6 by the way… https://t.co/a9UhESjZ2M",,
2020-03-04 02:06:13,super tuesday is just making me super sad,"Massachusetts, USA",
2020-03-04 02:06:12,I haven’t smoked in almost a week and super tuesday is going to make me do it,she/her,
2020-03-04 02:06:12,"Biden led among black voters in the state, as well as older and more moderate voters, while Bloomberg also appealed… https://t.co/7r5ak0UDZ3",New York City / Worldwide,
2020-03-04 02:06:12,"With Super Tuesday Upon Us, Here’s What We’re Looking At From Now Till November https://t.co/vkYgCfOVWQ","Austin County, Texas",
2020-03-04 02:06:11,When you have a Texas cell number and it’s Super Tuesday but you don’t live in a Super Tuesday state anymore https://t.co/M5esJS8ycY,"Madison, Wisconsin ",
2020-03-04 02:06:11,@Real_Pat_S @sreekyshooter She waited until Super Tuesday. Hardly a irrational position,"San Francisco, CA",
2020-03-04 02:06:11,"Took the words right outa my mouth. I. Will. Never. Set. Foot. Again. In. Biden. States. IN. MY life.
 That's how c… https://t.co/DR10cvJtMI",,
2020-03-04 02:06:11,Bernie Sanders will claim his second win of the night with the @AP projecting a win in Colorado: https://t.co/Fh5hG7yyNP,"Norfolk, VA",
2020-03-04 02:06:08,Joe Biden Has Won Some Early Super Tuesday States—but Sanders Supporters Aren’t Worried https://t.co/GM6rrCORr6,,
2020-03-04 02:06:08,"UPDATE 7:04 PM: Sen. Bernie Sanders will win in Colorado, projects AP immediately after polls close.… https://t.co/VYAqFbLKgl",Colorado,
2020-03-04 02:06:06,Said I was going to bed real early tonight but it’s SUPER TUESDAY y’all and I can’t stop flipping between news cove… https://t.co/BJcVSRPL98,Washington DC,
2020-03-04 02:06:06,"Biden led among black voters in the state, as well as older and more moderate voters, while Bloomberg also appealed… https://t.co/76wdzCMvNr",,
2020-03-04 02:06:05,Nations' top cyber cops tasked with overseeing Super Tuesday election security https://t.co/t9KsTEnuI6,Orlando - Daytona Beach,
2020-03-04 02:06:05,Nations' top cyber cops tasked with overseeing Super Tuesday election security https://t.co/gBqhbpDzCN,"Jackson, MS",
2020-03-04 02:06:05,Nations' top cyber cops tasked with overseeing Super Tuesday election security https://t.co/tsoRoLMzNv,Oklahoma City,
